genename	clinvar_clnsig	count	overall_prob
STK4	Pathogenic/Likely_risk_allele	0	0
STK4	Pathogenic|drug_response	0	0
STK4	Pathogenic|other	0	0
STK4	Pathogenic|risk_factor	0	0
STK4	protective|risk_factor	0	0
STK4	risk_factor	0	0
STK4	Uncertain_significance	39	0.000827680598552649
STN1	Affects	0	0
STN1	association	0	0
STN1	Benign	3	-0.338652446162328
STN1	Benign/Likely_benign	0	0
STN1	Benign|drug_response	0	0
STN1	Benign|risk_factor	0	0
STN1	Conflicting_interpretations_of_pathogenicity	2	0.00505462299147053
STN1	Conflicting_interpretations_of_pathogenicity|association	0	0
STN1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
STN1	drug_response	0	0
STN1	Likely_benign	4	0.00444866788799414
STN1	Likely_benign|association	0	0
STN1	Likely_pathogenic	0	0
STN1	Likely_pathogenic,_low_penetrance	0	0
STN1	Likely_risk_allele	0	0
STN1	not_provided	0	0
STN1	other	0	0
STN1	Pathogenic	1	2.23750715069304e-05
STN1	Pathogenic/Likely_pathogenic	0	0
STN1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
STN1	Pathogenic/Likely_risk_allele	0	0
STN1	Pathogenic|drug_response	0	0
STN1	Pathogenic|other	0	0
STN1	Pathogenic|risk_factor	0	0
STN1	protective|risk_factor	0	0
STN1	risk_factor	0	0
STN1	Uncertain_significance	46	0.00740559794089368
STX11	Affects	0	0
STX11	association	0	0
STX11	Benign	1	0.00263920986431787
STX11	Benign/Likely_benign	2	0.00140066052031718
STX11	Benign|drug_response	0	0
STX11	Benign|risk_factor	0	0
STX11	Conflicting_interpretations_of_pathogenicity	4	0.000367067619048589
STX11	Conflicting_interpretations_of_pathogenicity|association	0	0
STX11	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
STX11	drug_response	0	0
STX11	Likely_benign	1	8.50451288891829e-05
STX11	Likely_benign|association	0	0
STX11	Likely_pathogenic	1	7.25612820606791e-07
STX11	Likely_pathogenic,_low_penetrance	0	0
STX11	Likely_risk_allele	0	0
STX11	not_provided	0	0
STX11	other	0	0
STX11	Pathogenic	1	7.25612820606791e-07
STX11	Pathogenic/Likely_pathogenic	0	0
STX11	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
STX11	Pathogenic/Likely_risk_allele	0	0
STX11	Pathogenic|drug_response	0	0
STX11	Pathogenic|other	0	0
STX11	Pathogenic|risk_factor	0	0
STX11	protective|risk_factor	0	0
STX11	risk_factor	0	0
STX11	Uncertain_significance	54	0.000289368012222901
STXBP2	Affects	0	0
STXBP2	association	0	0
STXBP2	Benign	1	0.528554345382435
STXBP2	Benign/Likely_benign	6	0.0547591602096013
STXBP2	Benign|drug_response	0	0
STXBP2	Benign|risk_factor	0	0
STXBP2	Conflicting_interpretations_of_pathogenicity	13	0.0169163550714829
STXBP2	Conflicting_interpretations_of_pathogenicity|association	1	0.0019912911771599
STXBP2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
STXBP2	drug_response	0	0
STXBP2	Likely_benign	4	0.000182048281763381
STXBP2	Likely_benign|association	0	0
STXBP2	Likely_pathogenic	2	7.66619745057318e-05
STXBP2	Likely_pathogenic,_low_penetrance	0	0
STXBP2	Likely_risk_allele	0	0
STXBP2	not_provided	1	9.58283849861186e-06
STXBP2	other	0	0
STXBP2	Pathogenic	2	0.000325724853269316
STXBP2	Pathogenic/Likely_pathogenic	1	0.000220377680073658
STXBP2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
STXBP2	Pathogenic/Likely_risk_allele	0	0
STXBP2	Pathogenic|drug_response	0	0
STXBP2	Pathogenic|other	0	0
STXBP2	Pathogenic|risk_factor	0	0
STXBP2	protective|risk_factor	0	0
STXBP2	risk_factor	0	0
STXBP2	Uncertain_significance	145	0.00639228562553373
STXBP3	Affects	0	0
STXBP3	association	0	0
STXBP3	Benign	0	0
STXBP3	Benign/Likely_benign	0	0
STXBP3	Benign|drug_response	0	0
STXBP3	Benign|risk_factor	0	0
STXBP3	Conflicting_interpretations_of_pathogenicity	0	0
STXBP3	Conflicting_interpretations_of_pathogenicity|association	0	0
STXBP3	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
STXBP3	drug_response	0	0
STXBP3	Likely_benign	1	1.38463853716075e-08
STXBP3	Likely_benign|association	0	0
STXBP3	Likely_pathogenic	1	1.77190129235782e-09
STXBP3	Likely_pathogenic,_low_penetrance	0	0
STXBP3	Likely_risk_allele	0	0
STXBP3	not_provided	0	0
STXBP3	other	0	0
STXBP3	Pathogenic	0	0
STXBP3	Pathogenic/Likely_pathogenic	0	0
STXBP3	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
STXBP3	Pathogenic/Likely_risk_allele	0	0
STXBP3	Pathogenic|drug_response	0	0
STXBP3	Pathogenic|other	0	0
STXBP3	Pathogenic|risk_factor	0	0
STXBP3	protective|risk_factor	0	0
STXBP3	risk_factor	0	0
STXBP3	Uncertain_significance	3	1.63384965556901e-08
SYK	Affects	0	0
SYK	association	0	0
SYK	Benign	1	0.00607184000000005
SYK	Benign/Likely_benign	0	0
SYK	Benign|drug_response	0	0
SYK	Benign|risk_factor	0	0
SYK	Conflicting_interpretations_of_pathogenicity	1	6.56879167082458e-06
SYK	Conflicting_interpretations_of_pathogenicity|association	0	0
SYK	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
SYK	drug_response	0	0
SYK	Likely_benign	1	6.56879167082458e-06
SYK	Likely_benign|association	0	0
SYK	Likely_pathogenic	1	6.56883000005326e-06
SYK	Likely_pathogenic,_low_penetrance	0	0
SYK	Likely_risk_allele	0	0
SYK	not_provided	0	0
SYK	other	0	0
SYK	Pathogenic	1	6.56879167082458e-06
SYK	Pathogenic/Likely_pathogenic	0	0
SYK	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
SYK	Pathogenic/Likely_risk_allele	0	0
SYK	Pathogenic|drug_response	0	0
SYK	Pathogenic|other	0	0
SYK	Pathogenic|risk_factor	0	0
SYK	protective|risk_factor	0	0
SYK	risk_factor	0	0
SYK	Uncertain_significance	4	0.00021683668760053
TAP1	Affects	0	0
TAP1	association	0	0
TAP1	Benign	10	0.235777627348607
TAP1	Benign/Likely_benign	3	0.351838654435076
TAP1	Benign|drug_response	0	0
TAP1	Benign|risk_factor	0	0
TAP1	Conflicting_interpretations_of_pathogenicity	4	0.00583410266860085
TAP1	Conflicting_interpretations_of_pathogenicity|association	0	0
TAP1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TAP1	drug_response	0	0
TAP1	Likely_benign	6	0.00502601658029522
TAP1	Likely_benign|association	0	0
TAP1	Likely_pathogenic	1	8.04720596914166e-06
TAP1	Likely_pathogenic,_low_penetrance	0	0
TAP1	Likely_risk_allele	0	0
TAP1	not_provided	0	0
TAP1	other	0	0
TAP1	Pathogenic	3	0.000112733939864995
TAP1	Pathogenic/Likely_pathogenic	0	0
TAP1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TAP1	Pathogenic/Likely_risk_allele	0	0
TAP1	Pathogenic|drug_response	0	0
TAP1	Pathogenic|other	0	0
TAP1	Pathogenic|risk_factor	0	0
TAP1	protective|risk_factor	0	0
TAP1	risk_factor	0	0
TAP1	Uncertain_significance	92	0.00787003348825654
TAP2	Affects	0	0
TAP2	association	0	0
TAP2	Benign	5	0.883272436005811
TAP2	Benign/Likely_benign	0	0
TAP2	Benign|drug_response	0	0
TAP2	Benign|risk_factor	0	0
TAP2	Conflicting_interpretations_of_pathogenicity	0	0
TAP2	Conflicting_interpretations_of_pathogenicity|association	0	0
TAP2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TAP2	drug_response	0	0
TAP2	Likely_benign	1	1.28076612629924e-05
TAP2	Likely_benign|association	0	0
TAP2	Likely_pathogenic	0	0
TAP2	Likely_pathogenic,_low_penetrance	0	0
TAP2	Likely_risk_allele	0	0
TAP2	not_provided	0	0
TAP2	other	0	0
TAP2	Pathogenic	0	0
TAP2	Pathogenic/Likely_pathogenic	0	0
TAP2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TAP2	Pathogenic/Likely_risk_allele	0	0
TAP2	Pathogenic|drug_response	0	0
TAP2	Pathogenic|other	0	0
TAP2	Pathogenic|risk_factor	0	0
TAP2	protective|risk_factor	0	0
TAP2	risk_factor	0	0
TAP2	Uncertain_significance	8	0.000653329572432138
TAPBP	Affects	0	0
TAPBP	association	0	0
TAPBP	Benign	2	0.368800817063879
TAPBP	Benign/Likely_benign	0	0
TAPBP	Benign|drug_response	0	0
TAPBP	Benign|risk_factor	0	0
TAPBP	Conflicting_interpretations_of_pathogenicity	1	7.97301177657417e-06
TAPBP	Conflicting_interpretations_of_pathogenicity|association	0	0
TAPBP	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TAPBP	drug_response	0	0
TAPBP	Likely_benign	13	0.0117796472345021
TAPBP	Likely_benign|association	0	0
TAPBP	Likely_pathogenic	1	7.97128368157374e-06
TAPBP	Likely_pathogenic,_low_penetrance	0	0
TAPBP	Likely_risk_allele	0	0
TAPBP	not_provided	0	0
TAPBP	other	0	0
TAPBP	Pathogenic	0	0
TAPBP	Pathogenic/Likely_pathogenic	0	0
TAPBP	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TAPBP	Pathogenic/Likely_risk_allele	0	0
TAPBP	Pathogenic|drug_response	0	0
TAPBP	Pathogenic|other	0	0
TAPBP	Pathogenic|risk_factor	0	0
TAPBP	protective|risk_factor	0	0
TAPBP	risk_factor	0	0
TAPBP	Uncertain_significance	54	0.00352742877715084
TAZ	Affects	0	0
TAZ	association	0	0
TAZ	Benign	0	0
TAZ	Benign/Likely_benign	1	0.00055358491798263
TAZ	Benign|drug_response	0	0
TAZ	Benign|risk_factor	0	0
TAZ	Conflicting_interpretations_of_pathogenicity	3	4.97044974068217e-06
TAZ	Conflicting_interpretations_of_pathogenicity|association	0	0
TAZ	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TAZ	drug_response	0	0
TAZ	Likely_benign	3	0.000351590743975949
TAZ	Likely_benign|association	0	0
TAZ	Likely_pathogenic	1	4.45479591437703e-07
TAZ	Likely_pathogenic,_low_penetrance	0	0
TAZ	Likely_risk_allele	0	0
TAZ	not_provided	0	0
TAZ	other	0	0
TAZ	Pathogenic	1	4.45479591437703e-07
TAZ	Pathogenic/Likely_pathogenic	1	4.45479591437703e-07
TAZ	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TAZ	Pathogenic/Likely_risk_allele	0	0
TAZ	Pathogenic|drug_response	0	0
TAZ	Pathogenic|other	0	0
TAZ	Pathogenic|risk_factor	0	0
TAZ	protective|risk_factor	0	0
TAZ	risk_factor	0	0
TAZ	Uncertain_significance	22	2.42892323660815e-05
TBK1	Affects	0	0
TBK1	association	0	0
TBK1	Benign	2	0.00227348357451163
TBK1	Benign/Likely_benign	3	0.0144981454206227
TBK1	Benign|drug_response	0	0
TBK1	Benign|risk_factor	0	0
TBK1	Conflicting_interpretations_of_pathogenicity	5	0.000420730968648808
TBK1	Conflicting_interpretations_of_pathogenicity|association	0	0
TBK1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TBK1	drug_response	0	0
TBK1	Likely_benign	6	0.000624611145801812
TBK1	Likely_benign|association	0	0
TBK1	Likely_pathogenic	1	6.57747999999181e-06
TBK1	Likely_pathogenic,_low_penetrance	0	0
TBK1	Likely_risk_allele	0	0
TBK1	not_provided	0	0
TBK1	other	0	0
TBK1	Pathogenic	1	6.56870537385501e-06
TBK1	Pathogenic/Likely_pathogenic	1	6.56870537385501e-06
TBK1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TBK1	Pathogenic/Likely_risk_allele	0	0
TBK1	Pathogenic|drug_response	0	0
TBK1	Pathogenic|other	1	6.57134000003889e-06
TBK1	Pathogenic|risk_factor	0	0
TBK1	protective|risk_factor	0	0
TBK1	risk_factor	1	6.56987000002829e-06
TBK1	Uncertain_significance	45	0.00104558785867848
TBX1	Affects	0	0
TBX1	association	0	0
TBX1	Benign	3	0.33592079702602
TBX1	Benign/Likely_benign	4	0.000667450914496492
TBX1	Benign|drug_response	0	0
TBX1	Benign|risk_factor	0	0
TBX1	Conflicting_interpretations_of_pathogenicity	8	0.00132254130676812
TBX1	Conflicting_interpretations_of_pathogenicity|association	0	0
TBX1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TBX1	drug_response	0	0
TBX1	Likely_benign	5	0.00179379439146476
TBX1	Likely_benign|association	0	0
TBX1	Likely_pathogenic	1	6.56836020884732e-06
TBX1	Likely_pathogenic,_low_penetrance	0	0
TBX1	Likely_risk_allele	0	0
TBX1	not_provided	0	0
TBX1	other	0	0
TBX1	Pathogenic	1	6.56836020884732e-06
TBX1	Pathogenic/Likely_pathogenic	1	6.56836020884732e-06
TBX1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TBX1	Pathogenic/Likely_risk_allele	0	0
TBX1	Pathogenic|drug_response	0	0
TBX1	Pathogenic|other	0	0
TBX1	Pathogenic|risk_factor	0	0
TBX1	protective|risk_factor	0	0
TBX1	risk_factor	0	0
TBX1	Uncertain_significance	102	0.00208918411015557
TBX21	Affects	0	0
TBX21	association	0	0
TBX21	Benign	0	0
TBX21	Benign/Likely_benign	0	0
TBX21	Benign|drug_response	0	0
TBX21	Benign|risk_factor	0	0
TBX21	Conflicting_interpretations_of_pathogenicity	0	0
TBX21	Conflicting_interpretations_of_pathogenicity|association	0	0
TBX21	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TBX21	drug_response	0	0
TBX21	Likely_benign	0	0
TBX21	Likely_benign|association	0	0
TBX21	Likely_pathogenic	0	0
TBX21	Likely_pathogenic,_low_penetrance	0	0
TBX21	Likely_risk_allele	0	0
TBX21	not_provided	0	0
TBX21	other	0	0
TBX21	Pathogenic	0	0
TBX21	Pathogenic/Likely_pathogenic	0	0
TBX21	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TBX21	Pathogenic/Likely_risk_allele	0	0
TBX21	Pathogenic|drug_response	0	0
TBX21	Pathogenic|other	0	0
TBX21	Pathogenic|risk_factor	0	0
TBX21	protective|risk_factor	0	0
TBX21	risk_factor	0	0
TBX21	Uncertain_significance	19	6.04544193216761e-06
TCF3	Affects	0	0
TCF3	association	0	0
TCF3	Benign	12	0.027599420163252
TCF3	Benign/Likely_benign	1	0.00109209769577157
TCF3	Benign|drug_response	0	0
TCF3	Benign|risk_factor	0	0
TCF3	Conflicting_interpretations_of_pathogenicity	7	0.0384878104712324
TCF3	Conflicting_interpretations_of_pathogenicity|association	0	0
TCF3	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TCF3	drug_response	0	0
TCF3	Likely_benign	24	0.00292474299404621
TCF3	Likely_benign|association	0	0
TCF3	Likely_pathogenic	1	2.66618123867524e-06
TCF3	Likely_pathogenic,_low_penetrance	0	0
TCF3	Likely_risk_allele	0	0
TCF3	not_provided	0	0
TCF3	other	0	0
TCF3	Pathogenic	1	2.66618123867524e-06
TCF3	Pathogenic/Likely_pathogenic	0	0
TCF3	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TCF3	Pathogenic/Likely_risk_allele	0	0
TCF3	Pathogenic|drug_response	0	0
TCF3	Pathogenic|other	0	0
TCF3	Pathogenic|risk_factor	0	0
TCF3	protective|risk_factor	0	0
TCF3	risk_factor	0	0
TCF3	Uncertain_significance	165	0.00334813014884583
TCIRG1	Affects	0	0
TCIRG1	association	0	0
TCIRG1	Benign	5	0.0105930052861934
TCIRG1	Benign/Likely_benign	3	0.00262833564084308
TCIRG1	Benign|drug_response	0	0
TCIRG1	Benign|risk_factor	0	0
TCIRG1	Conflicting_interpretations_of_pathogenicity	18	0.00168079313262504
TCIRG1	Conflicting_interpretations_of_pathogenicity|association	0	0
TCIRG1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TCIRG1	drug_response	0	0
TCIRG1	Likely_benign	9	0.000396833334570523
TCIRG1	Likely_benign|association	0	0
TCIRG1	Likely_pathogenic	5	1.15086830760891e-05
TCIRG1	Likely_pathogenic,_low_penetrance	0	0
TCIRG1	Likely_risk_allele	0	0
TCIRG1	not_provided	0	0
TCIRG1	other	0	0
TCIRG1	Pathogenic	11	7.28517026508113e-05
TCIRG1	Pathogenic/Likely_pathogenic	3	4.09067116969863e-05
TCIRG1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TCIRG1	Pathogenic/Likely_risk_allele	0	0
TCIRG1	Pathogenic|drug_response	0	0
TCIRG1	Pathogenic|other	0	0
TCIRG1	Pathogenic|risk_factor	0	0
TCIRG1	protective|risk_factor	0	0
TCIRG1	risk_factor	0	0
TCIRG1	Uncertain_significance	185	0.00133881696379945
TCN2	Affects	0	0
TCN2	association	0	0
TCN2	Benign	10	0.981308008982562
TCN2	Benign/Likely_benign	3	0.00782043404218524
TCN2	Benign|drug_response	0	0
TCN2	Benign|risk_factor	0	0
TCN2	Conflicting_interpretations_of_pathogenicity	4	0.00651123199821713
TCN2	Conflicting_interpretations_of_pathogenicity|association	0	0
TCN2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TCN2	drug_response	0	0
TCN2	Likely_benign	4	0.00545897870675693
TCN2	Likely_benign|association	0	0
TCN2	Likely_pathogenic	1	1.41248108114223e-05
TCN2	Likely_pathogenic,_low_penetrance	0	0
TCN2	Likely_risk_allele	0	0
TCN2	not_provided	1	1.41248108114223e-05
TCN2	other	0	0
TCN2	Pathogenic	3	5.65140260486707e-05
TCN2	Pathogenic/Likely_pathogenic	1	1.41248108114223e-05
TCN2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TCN2	Pathogenic/Likely_risk_allele	0	0
TCN2	Pathogenic|drug_response	0	0
TCN2	Pathogenic|other	0	0
TCN2	Pathogenic|risk_factor	0	0
TCN2	protective|risk_factor	0	0
TCN2	risk_factor	0	0
TCN2	Uncertain_significance	90	0.0103069716942799
TERT	Affects	0	0
TERT	association	0	0
TERT	Benign	4	0.00163957641345158
TERT	Benign/Likely_benign	0	0
TERT	Benign|drug_response	0	0
TERT	Benign|risk_factor	0	0
TERT	Conflicting_interpretations_of_pathogenicity	58	0.00173707055300132
TERT	Conflicting_interpretations_of_pathogenicity|association	0	0
TERT	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TERT	drug_response	0	0
TERT	Likely_benign	21	3.89110929043257e-05
TERT	Likely_benign|association	0	0
TERT	Likely_pathogenic	4	3.08850096297775e-06
TERT	Likely_pathogenic,_low_penetrance	0	0
TERT	Likely_risk_allele	1	6.17672074265663e-07
TERT	not_provided	1	6.17433028704539e-07
TERT	other	0	0
TERT	Pathogenic	1	8.02311251157928e-06
TERT	Pathogenic/Likely_pathogenic	2	4.94087381208708e-06
TERT	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TERT	Pathogenic/Likely_risk_allele	0	0
TERT	Pathogenic|drug_response	0	0
TERT	Pathogenic|other	0	0
TERT	Pathogenic|risk_factor	0	0
TERT	protective|risk_factor	0	0
TERT	risk_factor	0	0
TERT	Uncertain_significance	161	0.000314567955434608
TET2	Affects	0	0
TET2	association	0	0
TET2	Benign	19	0.658965882700472
TET2	Benign/Likely_benign	1	0.00433463303696469
TET2	Benign|drug_response	0	0
TET2	Benign|risk_factor	0	0
TET2	Conflicting_interpretations_of_pathogenicity	2	0.00590636031409286
TET2	Conflicting_interpretations_of_pathogenicity|association	0	0
TET2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TET2	drug_response	0	0
TET2	Likely_benign	6	0.00419950261304358
TET2	Likely_benign|association	0	0
TET2	Likely_pathogenic	1	9.73805134618644e-06
TET2	Likely_pathogenic,_low_penetrance	0	0
TET2	Likely_risk_allele	0	0
TET2	not_provided	8	0.00118803750235141
TET2	other	1	9.73805134618644e-06
TET2	Pathogenic	1	9.73900699496877e-06
TET2	Pathogenic/Likely_pathogenic	0	0
TET2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TET2	Pathogenic/Likely_risk_allele	0	0
TET2	Pathogenic|drug_response	0	0
TET2	Pathogenic|other	0	0
TET2	Pathogenic|risk_factor	0	0
TET2	protective|risk_factor	0	0
TET2	risk_factor	0	0
TET2	Uncertain_significance	70	0.00602375664222288
TFRC	Affects	0	0
TFRC	association	0	0
TFRC	Benign	3	0.199088775914316
TFRC	Benign/Likely_benign	0	0
TFRC	Benign|drug_response	0	0
TFRC	Benign|risk_factor	0	0
TFRC	Conflicting_interpretations_of_pathogenicity	1	0.000265455104868639
TFRC	Conflicting_interpretations_of_pathogenicity|association	0	0
TFRC	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TFRC	drug_response	0	0
TFRC	Likely_benign	4	0.00123390812024837
TFRC	Likely_benign|association	0	0
TFRC	Likely_pathogenic	0	0
TFRC	Likely_pathogenic,_low_penetrance	0	0
TFRC	Likely_risk_allele	0	0
TFRC	not_provided	0	0
TFRC	other	0	0
TFRC	Pathogenic	1	5.76781278549543e-06
TFRC	Pathogenic/Likely_pathogenic	0	0
TFRC	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TFRC	Pathogenic/Likely_risk_allele	0	0
TFRC	Pathogenic|drug_response	0	0
TFRC	Pathogenic|other	0	0
TFRC	Pathogenic|risk_factor	0	0
TFRC	protective|risk_factor	0	0
TFRC	risk_factor	0	0
TFRC	Uncertain_significance	77	0.0027019563463403
TGFB1	Affects	0	0
TGFB1	association	0	0
TGFB1	Benign	2	0.495453079950683
TGFB1	Benign/Likely_benign	2	0.0303763257865729
TGFB1	Benign|drug_response	0	0
TGFB1	Benign|risk_factor	0	0
TGFB1	Conflicting_interpretations_of_pathogenicity	2	0.00122750844628661
TGFB1	Conflicting_interpretations_of_pathogenicity|association	0	0
TGFB1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TGFB1	drug_response	0	0
TGFB1	Likely_benign	1	8.02279681861862e-05
TGFB1	Likely_benign|association	0	0
TGFB1	Likely_pathogenic	1	8.89753096333656e-06
TGFB1	Likely_pathogenic,_low_penetrance	0	0
TGFB1	Likely_risk_allele	0	0
TGFB1	not_provided	1	8.89753096333656e-06
TGFB1	other	0	0
TGFB1	Pathogenic	1	8.89753096333656e-06
TGFB1	Pathogenic/Likely_pathogenic	1	4.45550302459186e-05
TGFB1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TGFB1	Pathogenic/Likely_risk_allele	0	0
TGFB1	Pathogenic|drug_response	0	0
TGFB1	Pathogenic|other	0	0
TGFB1	Pathogenic|risk_factor	0	0
TGFB1	protective|risk_factor	0	0
TGFB1	risk_factor	0	0
TGFB1	Uncertain_significance	52	0.00231214988785022
TGFBR1	Affects	0	0
TGFBR1	association	0	0
TGFBR1	Benign	1	1.36187999999482e-05
TGFBR1	Benign/Likely_benign	1	0.00114338000000003
TGFBR1	Benign|drug_response	0	0
TGFBR1	Benign|risk_factor	0	0
TGFBR1	Conflicting_interpretations_of_pathogenicity	11	0.00106752418066935
TGFBR1	Conflicting_interpretations_of_pathogenicity|association	0	0
TGFBR1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TGFBR1	drug_response	0	0
TGFBR1	Likely_benign	3	4.60034849156798e-05
TGFBR1	Likely_benign|association	0	0
TGFBR1	Likely_pathogenic	1	6.56818763999922e-06
TGFBR1	Likely_pathogenic,_low_penetrance	0	0
TGFBR1	Likely_risk_allele	0	0
TGFBR1	not_provided	0	0
TGFBR1	other	0	0
TGFBR1	Pathogenic	1	6.57774000001332e-06
TGFBR1	Pathogenic/Likely_pathogenic	1	6.57349999999557e-06
TGFBR1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TGFBR1	Pathogenic/Likely_risk_allele	0	0
TGFBR1	Pathogenic|drug_response	0	0
TGFBR1	Pathogenic|other	0	0
TGFBR1	Pathogenic|risk_factor	0	0
TGFBR1	protective|risk_factor	0	0
TGFBR1	risk_factor	1	6.56818763999922e-06
TGFBR1	Uncertain_significance	55	0.00118680584726583
TGFBR2	Affects	0	0
TGFBR2	association	0	0
TGFBR2	Benign	0	0
TGFBR2	Benign/Likely_benign	2	0.00177369541886863
TGFBR2	Benign|drug_response	0	0
TGFBR2	Benign|risk_factor	0	0
TGFBR2	Conflicting_interpretations_of_pathogenicity	23	0.00545536637004662
TGFBR2	Conflicting_interpretations_of_pathogenicity|association	0	0
TGFBR2	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TGFBR2	drug_response	0	0
TGFBR2	Likely_benign	5	0.00107719063496614
TGFBR2	Likely_benign|association	0	0
TGFBR2	Likely_pathogenic	1	6.56766998774483e-06
TGFBR2	Likely_pathogenic,_low_penetrance	0	0
TGFBR2	Likely_risk_allele	0	0
TGFBR2	not_provided	1	6.56766998774483e-06
TGFBR2	other	0	0
TGFBR2	Pathogenic	1	6.56766998774483e-06
TGFBR2	Pathogenic/Likely_pathogenic	1	6.56766998774483e-06
TGFBR2	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TGFBR2	Pathogenic/Likely_risk_allele	0	0
TGFBR2	Pathogenic|drug_response	0	0
TGFBR2	Pathogenic|other	0	0
TGFBR2	Pathogenic|risk_factor	0	0
TGFBR2	protective|risk_factor	0	0
TGFBR2	risk_factor	0	0
TGFBR2	Uncertain_significance	71	0.00126771704278783
THBD	Affects	0	0
THBD	association	0	0
THBD	Benign	3	0.159511180043293
THBD	Benign/Likely_benign	1	0.000144688999999976
THBD	Benign|drug_response	0	0
THBD	Benign|risk_factor	0	0
THBD	Conflicting_interpretations_of_pathogenicity	10	0.011922319611108
THBD	Conflicting_interpretations_of_pathogenicity|association	0	0
THBD	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
THBD	drug_response	0	0
THBD	Likely_benign	5	0.000709249358880726
THBD	Likely_benign|association	0	0
THBD	Likely_pathogenic	1	6.56706616319891e-06
THBD	Likely_pathogenic,_low_penetrance	0	0
THBD	Likely_risk_allele	0	0
THBD	not_provided	0	0
THBD	other	0	0
THBD	Pathogenic	1	1.31371999999574e-05
THBD	Pathogenic/Likely_pathogenic	0	0
THBD	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
THBD	Pathogenic/Likely_risk_allele	0	0
THBD	Pathogenic|drug_response	0	0
THBD	Pathogenic|other	0	0
THBD	Pathogenic|risk_factor	0	0
THBD	protective|risk_factor	0	0
THBD	risk_factor	1	6.58648999996014e-06
THBD	Uncertain_significance	71	0.00235655844800808
TICAM1	Affects	0	0
TICAM1	association	0	0
TICAM1	Benign	3	0.000290913425537775
TICAM1	Benign/Likely_benign	0	0
TICAM1	Benign|drug_response	0	0
TICAM1	Benign|risk_factor	0	0
TICAM1	Conflicting_interpretations_of_pathogenicity	3	0.00013637676605438
TICAM1	Conflicting_interpretations_of_pathogenicity|association	0	0
TICAM1	Conflicting_interpretations_of_pathogenicity|risk_factor	0	0
TICAM1	drug_response	0	0
TICAM1	Likely_benign	13	0.000535843579128725
TICAM1	Likely_benign|association	0	0
TICAM1	Likely_pathogenic	0	0
TICAM1	Likely_pathogenic,_low_penetrance	0	0
TICAM1	Likely_risk_allele	1	6.85235006847584e-07
TICAM1	not_provided	0	0
TICAM1	other	0	0
TICAM1	Pathogenic	0	0
TICAM1	Pathogenic/Likely_pathogenic	0	0
TICAM1	Pathogenic/Likely_pathogenic/Likely_risk_allele	0	0
TICAM1	Pathogenic/Likely_risk_allele	0	0
TICAM1	Pathogenic|drug_response	0	0
TICAM1	Pathogenic|other	0	0
TICAM1	Pathogenic|risk_factor	0	0
TICAM1	protective|risk_factor	0	0
TICAM1	risk_factor	1	3.42395068519963e-07
